item_uuid,Item Label,cite,statement_cite,statement_cite_html
742502a3-be97-4cf8-aeb8-7e346faa96c1,Record 1729,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1729 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/742502a3-be97-4cf8-aeb8-7e346faa96c1> ARK (Archive): https://n2t.net/ark:/28722/k2377nv6k","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1729 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/742502a3-be97-4cf8-aeb8-7e346faa96c1> ARK (Archive): https://n2t.net/ark:/28722/k2377nv6k","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1729 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/742502a3-be97-4cf8-aeb8-7e346faa96c1"" target=""_blank"">https://opencontext.org/subjects/742502a3-be97-4cf8-aeb8-7e346faa96c1</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2377nv6k"">https://n2t.net/ark:/28722/k2377nv6k</a>"
50cf1d23-07b9-4b22-b661-e22898a2d411,Record 1730,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1730 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/50cf1d23-07b9-4b22-b661-e22898a2d411> ARK (Archive): https://n2t.net/ark:/28722/k2708cp1t","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1730 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/50cf1d23-07b9-4b22-b661-e22898a2d411> ARK (Archive): https://n2t.net/ark:/28722/k2708cp1t","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1730 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/50cf1d23-07b9-4b22-b661-e22898a2d411"" target=""_blank"">https://opencontext.org/subjects/50cf1d23-07b9-4b22-b661-e22898a2d411</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2708cp1t"">https://n2t.net/ark:/28722/k2708cp1t</a>"
6278a43a-d2f9-42f2-a620-c120375491ae,Record 1731,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1731 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/6278a43a-d2f9-42f2-a620-c120375491ae> ARK (Archive): https://n2t.net/ark:/28722/k2br93g64","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1731 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/6278a43a-d2f9-42f2-a620-c120375491ae> ARK (Archive): https://n2t.net/ark:/28722/k2br93g64","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1731 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/6278a43a-d2f9-42f2-a620-c120375491ae"" target=""_blank"">https://opencontext.org/subjects/6278a43a-d2f9-42f2-a620-c120375491ae</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2br93g64"">https://n2t.net/ark:/28722/k2br93g64</a>"
ca54b7c5-6f26-43da-aab6-2540df370f50,Record 1732,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1732 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ca54b7c5-6f26-43da-aab6-2540df370f50> ARK (Archive): https://n2t.net/ark:/28722/k2gh9t93z","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1732 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/ca54b7c5-6f26-43da-aab6-2540df370f50> ARK (Archive): https://n2t.net/ark:/28722/k2gh9t93z","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1732 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/ca54b7c5-6f26-43da-aab6-2540df370f50"" target=""_blank"">https://opencontext.org/subjects/ca54b7c5-6f26-43da-aab6-2540df370f50</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2gh9t93z"">https://n2t.net/ark:/28722/k2gh9t93z</a>"
55533283-1005-4433-9e98-e17730ae4753,Record 1733,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1733 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/55533283-1005-4433-9e98-e17730ae4753> ARK (Archive): https://n2t.net/ark:/28722/k2m90j346","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1733 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/55533283-1005-4433-9e98-e17730ae4753> ARK (Archive): https://n2t.net/ark:/28722/k2m90j346","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1733 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/55533283-1005-4433-9e98-e17730ae4753"" target=""_blank"">https://opencontext.org/subjects/55533283-1005-4433-9e98-e17730ae4753</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2m90j346"">https://n2t.net/ark:/28722/k2m90j346</a>"
1d083930-e78d-4ad8-9259-cc6b1c6598fd,Record 1734,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1734 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/1d083930-e78d-4ad8-9259-cc6b1c6598fd> ARK (Archive): https://n2t.net/ark:/28722/k2qz2jh6s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1734 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/1d083930-e78d-4ad8-9259-cc6b1c6598fd> ARK (Archive): https://n2t.net/ark:/28722/k2qz2jh6s","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1734 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/1d083930-e78d-4ad8-9259-cc6b1c6598fd"" target=""_blank"">https://opencontext.org/subjects/1d083930-e78d-4ad8-9259-cc6b1c6598fd</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2qz2jh6s"">https://n2t.net/ark:/28722/k2qz2jh6s</a>"
60874263-9a4b-44ba-8797-9a627c1541c1,Record 1735,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1735 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/60874263-9a4b-44ba-8797-9a627c1541c1> ARK (Archive): https://n2t.net/ark:/28722/k2vq3897g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1735 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/60874263-9a4b-44ba-8797-9a627c1541c1> ARK (Archive): https://n2t.net/ark:/28722/k2vq3897g","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1735 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/60874263-9a4b-44ba-8797-9a627c1541c1"" target=""_blank"">https://opencontext.org/subjects/60874263-9a4b-44ba-8797-9a627c1541c1</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2vq3897g"">https://n2t.net/ark:/28722/k2vq3897g</a>"
bf343e63-199f-471e-972d-c6e9a90d4b29,Record 1736,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1736 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/bf343e63-199f-471e-972d-c6e9a90d4b29> ARK (Archive): https://n2t.net/ark:/28722/k20g3zz35","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1736 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/bf343e63-199f-471e-972d-c6e9a90d4b29> ARK (Archive): https://n2t.net/ark:/28722/k20g3zz35","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1736 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/bf343e63-199f-471e-972d-c6e9a90d4b29"" target=""_blank"">https://opencontext.org/subjects/bf343e63-199f-471e-972d-c6e9a90d4b29</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k20g3zz35"">https://n2t.net/ark:/28722/k20g3zz35</a>"
9b205984-a8c3-41d3-ab94-715d025bb2fd,Record 1737,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1737 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/9b205984-a8c3-41d3-ab94-715d025bb2fd> ARK (Archive): https://n2t.net/ark:/28722/k2474pr79","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1737 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/9b205984-a8c3-41d3-ab94-715d025bb2fd> ARK (Archive): https://n2t.net/ark:/28722/k2474pr79","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1737 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/9b205984-a8c3-41d3-ab94-715d025bb2fd"" target=""_blank"">https://opencontext.org/subjects/9b205984-a8c3-41d3-ab94-715d025bb2fd</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2474pr79"">https://n2t.net/ark:/28722/k2474pr79</a>"
f70fa752-f586-423e-a6d6-db1b0ae38546,Record 1738,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1738 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/f70fa752-f586-423e-a6d6-db1b0ae38546> ARK (Archive): https://n2t.net/ark:/28722/k2805dk4h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1738 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/f70fa752-f586-423e-a6d6-db1b0ae38546> ARK (Archive): https://n2t.net/ark:/28722/k2805dk4h","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1738 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/f70fa752-f586-423e-a6d6-db1b0ae38546"" target=""_blank"">https://opencontext.org/subjects/f70fa752-f586-423e-a6d6-db1b0ae38546</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2805dk4h"">https://n2t.net/ark:/28722/k2805dk4h</a>"
49c0f110-728e-4c81-b0b5-87917a315536,Record 1739,"Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1739 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/49c0f110-728e-4c81-b0b5-87917a315536> ARK (Archive): https://n2t.net/ark:/28722/k2cr64c7v","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

Citation:

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1739 from Asia/Turkey/Sardis"", in Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA. <https://opencontext.org/subjects/49c0f110-728e-4c81-b0b5-87917a315536> ARK (Archive): https://n2t.net/ark:/28722/k2cr64c7v","The chemical elements documented here were identified through Neutron Activation Analysis (NAA). NAA was used to help study discrete local ceramic production resources and ancient exchange patterns. 

<br/><br/><u>Citation</u>:<br/>

Lisa Kealhofer, Peter Grave, Ben Marsh (2017) ""Record 1739 from Asia/Turkey/Sardis"", in <em>Differentiating local from nonlocal ceramic production at Iron Age Sardis using NAA</em>. Open Context: <a href=""https://opencontext.org/subjects/49c0f110-728e-4c81-b0b5-87917a315536"" target=""_blank"">https://opencontext.org/subjects/49c0f110-728e-4c81-b0b5-87917a315536</a>, ARK (Archive): <a href=""https://n2t.net/ark:/28722/k2cr64c7v"">https://n2t.net/ark:/28722/k2cr64c7v</a>"
